Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2020,2,CHENNAI,KADAPA,1441,1940,0,0,0,0
2020,3,CHENNAI,KADAPA,1218,1250,0,0,0,0
2020,5,CHENNAI,KADAPA,83,0,0,0,0,0
2020,6,CHENNAI,KADAPA,549,331,0,0,0,0
2020,7,CHENNAI,KADAPA,285,261,0,0,0,0
2020,8,CHENNAI,KADAPA,245,497,0,0,0,0
2020,9,CHENNAI,KADAPA,207,341,0,0,0,0
2020,10,CHENNAI,KADAPA,782,908,0,0,0,0
2020,11,CHENNAI,KADAPA,518,669,0,0,0,0
2020,12,CHENNAI,KADAPA,1040,968,0,0,0,0
2021,1,CHENNAI,KADAPA,915,963,0,0,0,0
2021,2,CHENNAI,KADAPA,822,1034,0,0,0,0
2021,3,CHENNAI,KADAPA,981,1038,0,0,0,0
2021,4,CHENNAI,KADAPA,308,395,0,0,0,0
2022,3,CHENNAI,KADAPA,33,93,0,0,0,0
2022,4,CHENNAI,KADAPA,221,356,0.2,0,0,0
2022,5,CHENNAI,KADAPA,195,368,0.04,0,0,0
2022,6,CHENNAI,KADAPA,218,318,0.08,0,0,0
2022,7,CHENNAI,KADAPA,330,376,0,0,0,0
2022,8,CHENNAI,KADAPA,334,328,0.03,0,0,0
2022,9,CHENNAI,KADAPA,340,392,0.06,0,0,0
2022,10,CHENNAI,KADAPA,242,444,0.03,0,0,0
2022,11,CHENNAI,KADAPA,328,464,0.02,0,0,0
2022,12,CHENNAI,KADAPA,350,363,0.01,0,0,0
2023,2,CHENNAI,KADAPA,502,697,0,0,0,0
2023,3,CHENNAI,KADAPA,692,714,0.12,0,0,0
2023,4,CHENNAI,KADAPA,427,592,0.12,0,0,0
2023,5,CHENNAI,KADAPA,464,795,0.03,0,0,0
2019,5,CHENNAI,KANNUR,4235,3745,0.38,0,0,0
2019,6,CHENNAI,KANNUR,3344,3289,0.21,0,0,0
2019,7,CHENNAI,KANNUR,3441,2815,0,0,0,0
2019,8,CHENNAI,KANNUR,4188,3531,2,0,0,0
2019,9,CHENNAI,KANNUR,3664,3251,0.72,0,0,0
2019,10,CHENNAI,KANNUR,3491,3269,1.76,0,0,0
2019,11,CHENNAI,KANNUR,3400,2798,2,0,0,0
2019,12,CHENNAI,KANNUR,2134,2073,0.73,0,0,0
2020,1,CHENNAI,KANNUR,2103,2249,0.81,0,0,0
2020,2,CHENNAI,KANNUR,1971,1958,0.27,0,0,0
2020,3,CHENNAI,KANNUR,1380,1146,0.44,0,0,0
2020,9,CHENNAI,KANNUR,656,719,0.47,0,0,0
2020,10,CHENNAI,KANNUR,604,593,0,0,0,0
2020,11,CHENNAI,KANNUR,837,757,0.46,0,0,0
2020,12,CHENNAI,KANNUR,1073,857,0.03,0,0,0
2021,1,CHENNAI,KANNUR,966,1132,0.92,0,0,0
2021,2,CHENNAI,KANNUR,880,1043,0.24,0,0,0
2021,3,CHENNAI,KANNUR,978,1123,0.67,0,0,0
2021,4,CHENNAI,KANNUR,2070,1417,0.53,0,0,0
2021,6,CHENNAI,KANNUR,966,1049,0.52,0,0,0
2021,7,CHENNAI,KANNUR,1356,1653,1.14,0,0,0
2021,8,CHENNAI,KANNUR,1830,1472,0.68,0,0,0
2021,9,CHENNAI,KANNUR,1666,1388,0.26,0,0,0
2021,10,CHENNAI,KANNUR,2142,1646,0.4,0,0,0
2021,11,CHENNAI,KANNUR,2058,1451,0.38,0,0,0
2021,12,CHENNAI,KANNUR,2217,1935,1.38,0,0,0
2022,1,CHENNAI,KANNUR,1396,1357,1.02,0,0,0
2022,2,CHENNAI,KANNUR,1030,1077,0.68,0,0,0
2022,3,CHENNAI,KANNUR,2051,1864,0.78,0,0,0
2022,4,CHENNAI,KANNUR,2163,1993,0.07,0,0,0
2022,5,CHENNAI,KANNUR,2297,2196,0.13,0.01,0,0
2022,6,CHENNAI,KANNUR,2086,1897,0.32,0.04,0,0
2022,7,CHENNAI,KANNUR,2104,1946,0.26,0.03,0,0
2022,8,CHENNAI,KANNUR,2096,1766,0.21,0,0,0
2022,9,CHENNAI,KANNUR,1633,1515,0.17,0,0,0
2022,10,CHENNAI,KANNUR,1608,1732,0.28,0.03,0,0
2022,11,CHENNAI,KANNUR,1626,1499,0.21,0,0,0
2022,12,CHENNAI,KANNUR,1998,1436,0.29,0,0,0
2023,1,CHENNAI,KANNUR,1725,1774,0.75,0.03,0,0
2023,2,CHENNAI,KANNUR,1836,1382,0.83,0.04,0,0
2023,3,CHENNAI,KANNUR,2012,1912,0.21,0,0,0
2023,4,CHENNAI,KANNUR,2058,2113,0.19,0,0,0
2023,5,CHENNAI,KANNUR,2243,2225,0.04,0.03,0,0
2023,6,CHENNAI,KANNUR,2089,1817,0.01,0.04,0,0
2023,7,CHENNAI,KANNUR,2170,1821,0.01,0.03,0,0
2023,8,CHENNAI,KANNUR,2211,1983,0.03,0.01,0,0
2023,9,CHENNAI,KANNUR,1830,1758,0.14,0.06,0,0
2023,10,CHENNAI,KANNUR,1746,1655,0.1,0.05,0,0
2023,11,CHENNAI,KANNUR,1755,1928,0.03,0.01,0,0
2023,12,CHENNAI,KANNUR,1936,1574,0.04,0.04,0,0
2024,1,CHENNAI,KANNUR,1843,2042,0.55,0,0,0
2024,2,CHENNAI,KANNUR,1593,1587,0.4,0.04,0,0
2024,3,CHENNAI,KANNUR,1572,1584,0.1,0.02,0,0
2024,4,CHENNAI,KANNUR,1935,1815,0.13,0.01,0,0
2024,6,CHENNAI,KANNUR,3307,3307,1.48,0.07,0,0
2024,7,CHENNAI,KANNUR,3807,3035,0.86,0.32,0,0
2024,8,CHENNAI,KANNUR,3770,3603,1.34,0.28,0,0
2024,9,CHENNAI,KANNUR,3371,3490,0.08,0.15,0,0
2024,10,CHENNAI,KANNUR,2887,3140,0.69,0.18,0,0
2024,11,CHENNAI,KANNUR,3715,2862,0.76,0.04,0,0
2024,12,CHENNAI,KANNUR,4434,3460,0.8,0.01,0,0
2025,1,CHENNAI,KANNUR,3029,3756,0.58,0.02,0,0
2025,2,CHENNAI,KANNUR,3133,3122,0.39,0.12,0.06,0
2025,3,CHENNAI,KANNUR,2273,1882,2.05,0.04,0.07,0
2025,4,CHENNAI,KANNUR,1768,1692,0.03,0.02,0.04,0
2025,5,CHENNAI,KANNUR,1918,1815,0.17,0.01,0.03,0
2025,6,CHENNAI,KANNUR,1889,2212,0.2,0.25,0,0
2025,7,CHENNAI,KANNUR,2549,2204,0.39,0.23,0,0
2025,8,CHENNAI,KANNUR,3439,2830,0.02,0,0,0
2025,9,CHENNAI,KANNUR,2381,2549,0.69,0.03,0.08,0
2025,10,CHENNAI,KANNUR,1418,1781,0.02,0,0,0
2025,11,CHENNAI,KANNUR,1349,1214,0.11,0.02,0,0
2025,12,CHENNAI,KANNUR,1203,1100,0.01,0.01,0,0
2026,1,CHENNAI,KANNUR,1262,1293,0.11,0,0,0
2026,2,CHENNAI,KANNUR,1095,1054,0.17,0,0,0
2026,3,CHENNAI,KANNUR,1141,1053,0.02,0,0,0
2026,4,CHENNAI,KANNUR,1243,1173,0,0,0,0
2021,11,CHENNAI,KANPUR,190,288,0,0,0,0
2022,10,CHENNAI,KANPUR,0,1,0,0,0,0
2022,11,CHENNAI,KANPUR,43,70,0,0,0,0
2022,12,CHENNAI,KANPUR,105,164,0,0,0,0
2023,1,CHENNAI,KANPUR,87,63,0,0,0,0
2023,2,CHENNAI,KANPUR,187,29,0,0,0,0
2023,3,CHENNAI,KANPUR,163,87,0,0,0,0
2023,4,CHENNAI,KANPUR,144,59,0.02,0,0,0
2023,5,CHENNAI,KANPUR,189,90,0.07,0,0,0
2023,6,CHENNAI,KANPUR,190,87,0.02,0,0,0
2023,7,CHENNAI,KANPUR,193,92,0,0,0,0
2023,8,CHENNAI,KANPUR,291,95,0.05,0,0,0
2023,9,CHENNAI,KANPUR,260,78,0,0,0,0
2023,10,CHENNAI,KANPUR,217,205,0,0,0,0
2023,11,CHENNAI,KANPUR,217,179,0.03,0,0,0
2023,12,CHENNAI,KANPUR,209,251,7.04,0,0,0
2024,1,CHENNAI,KANPUR,4,8,0,0,0,0
2024,10,CHENNAI,KANPUR,2,14,0,0,0,0
2024,11,CHENNAI,KANPUR,66,21,0.09,0,0,0
2024,12,CHENNAI,KANPUR,79,63,0,0,0,0
2025,10,CHENNAI,KANPUR,21,8,0,0,0,0
2025,11,CHENNAI,KANPUR,82,34,0,0,0,0
2025,12,CHENNAI,KANPUR,126,95,0,0,0,0
2026,1,CHENNAI,KANPUR,149,177,0,0,0,0
2026,2,CHENNAI,KANPUR,113,75,0.15,0,0,0
2026,3,CHENNAI,KANPUR,150,129,0,0,0,0
2019,5,CHENNAI,KOCHI,33686,29416,110.09,35.35,4.65,4
2019,6,CHENNAI,KOCHI,31638,30342,102.84,18.33,5.39,4.54
2019,7,CHENNAI,KOCHI,34060,32291,119.89,32.97,5.64,3.69
2019,8,CHENNAI,KOCHI,29161,26474,108.55,24.85,6.93,4.03
2019,9,CHENNAI,KOCHI,31364,29782,102.89,28.37,4.03,3.67
2019,10,CHENNAI,KOCHI,29035,28621,92.55,35.76,9.53,3.94
2019,11,CHENNAI,KOCHI,29551,28542,96.55,20.06,16.95,3.56
2019,12,CHENNAI,KOCHI,28098,28486,101,26.71,14.77,5.07
2020,1,CHENNAI,KOCHI,27907,30565,98.02,48,12.91,1.21
2020,2,CHENNAI,KOCHI,23768,25924,74.83,26.6,8.78,0.36
2020,3,CHENNAI,KOCHI,12556,12787,46.08,16.32,2.21,0
2020,5,CHENNAI,KOCHI,459,174,20.67,4.19,3.14,0.59
2020,6,CHENNAI,KOCHI,3064,2155,50.31,32.16,18.77,2.6
2020,7,CHENNAI,KOCHI,1407,2224,5.8,6.53,5.25,4.6
2020,8,CHENNAI,KOCHI,1580,2665,7.38,6.81,17.25,4.18
2020,9,CHENNAI,KOCHI,3704,3891,9.59,7.06,24.21,4.74
2020,10,CHENNAI,KOCHI,5563,3994,12.7,8.19,21.67,4.77
2020,11,CHENNAI,KOCHI,7795,5559,37.92,17.78,12.18,2.66
2020,12,CHENNAI,KOCHI,10325,7333,35.59,20.35,11.85,3.59
2021,1,CHENNAI,KOCHI,11031,8371,56.93,21.32,14.66,4.33
2021,2,CHENNAI,KOCHI,9143,9860,50.25,15.14,10.69,7.24
2021,3,CHENNAI,KOCHI,6678,8344,50.43,15.71,14.2,9.11
2021,4,CHENNAI,KOCHI,9996,8405,83.67,16.63,7.28,6.15
2021,6,CHENNAI,KOCHI,2569,2751,5.06,4.54,6.25,5.85
2021,7,CHENNAI,KOCHI,4454,4800,14.06,6.55,10.29,7.65
2021,8,CHENNAI,KOCHI,6498,5240,29.49,9.14,10.88,11.57
2021,9,CHENNAI,KOCHI,6015,6752,31.42,10.46,11.51,8.1
2021,10,CHENNAI,KOCHI,7060,8510,38.29,12.55,7.72,8.36
2021,11,CHENNAI,KOCHI,11475,10967,15.8,11.6,10.91,7.44
2021,12,CHENNAI,KOCHI,18108,17136,27.41,16.92,12.98,5.33
2022,1,CHENNAI,KOCHI,8706,10043,25.34,23.57,12.81,4.1
2022,2,CHENNAI,KOCHI,8649,9128,22.86,26.47,9.97,2.98
2022,3,CHENNAI,KOCHI,14905,15078,20.34,27.22,12.28,3.21
2022,4,CHENNAI,KOCHI,18435,18381,24.11,29.31,12.27,3.26
2022,5,CHENNAI,KOCHI,21462,20870,29.07,34.16,11.13,2.63
2022,6,CHENNAI,KOCHI,18983,19362,30.64,23.83,10.52,4.71
2022,7,CHENNAI,KOCHI,17849,17476,34.4,21.7,11.12,5.17
2022,8,CHENNAI,KOCHI,18763,17274,27.26,33.81,12.13,5.24
2022,9,CHENNAI,KOCHI,19690,19345,31.26,20.26,10.21,5.88
2022,10,CHENNAI,KOCHI,20467,21498,28.64,34.31,10.53,4.71
2022,11,CHENNAI,KOCHI,25657,26700,29.35,14.73,9.86,4.3
2022,12,CHENNAI,KOCHI,28287,25264,26.51,14.06,11.17,4.64
2023,1,CHENNAI,KOCHI,24822,25131,22.54,15.39,8.94,4.38
2023,2,CHENNAI,KOCHI,24532,24215,27.83,12.54,8.95,3.53
2023,3,CHENNAI,KOCHI,24738,24840,24.35,11.25,11.44,5.16
2023,4,CHENNAI,KOCHI,21255,21242,29.02,9.97,9.61,9.1
2023,5,CHENNAI,KOCHI,25743,24771,36.28,13.58,14.32,9.72
2023,6,CHENNAI,KOCHI,22183,23242,31.07,12.35,13.28,5.49
2023,7,CHENNAI,KOCHI,25087,23839,42.71,17.44,13.99,5.11
2023,8,CHENNAI,KOCHI,26125,25245,61.6,14.05,11.76,4.68
2023,9,CHENNAI,KOCHI,22559,22757,48.11,18.05,11.26,4.43
2023,10,CHENNAI,KOCHI,20575,21756,39.05,12.58,12.6,3.59
2023,11,CHENNAI,KOCHI,22862,22914,31.58,11.56,16.57,4.15
2023,12,CHENNAI,KOCHI,24398,22543,31.32,10.98,17.87,5.59
2024,1,CHENNAI,KOCHI,23572,25639,40.79,11.4,18.9,6.64
2024,2,CHENNAI,KOCHI,21303,22883,30.64,13.15,20.11,5.1
2024,3,CHENNAI,KOCHI,21705,22906,35.11,14.54,16.24,4.53
2024,4,CHENNAI,KOCHI,22784,23334,30.26,10.53,13.65,4.87
2024,6,CHENNAI,KOCHI,21350,24994,45.94,17.59,17.06,6.45
2024,7,CHENNAI,KOCHI,24198,23492,50.37,22.24,17.88,7.02
2024,8,CHENNAI,KOCHI,25488,26118,58.46,19.32,16.88,6.85
2024,9,CHENNAI,KOCHI,26097,28272,49.85,21.24,13.46,5.86
2024,10,CHENNAI,KOCHI,28747,29926,47.56,24.43,14.5,6.24
2024,11,CHENNAI,KOCHI,32946,31440,47.47,24.19,9.81,7.83
2024,12,CHENNAI,KOCHI,35369,33057,66.69,88.59,11.27,9.46
2025,1,CHENNAI,KOCHI,32157,36445,60.39,12.5,7.07,8.11
2025,2,CHENNAI,KOCHI,27933,28378,30.62,13.17,12.79,7.21
2025,3,CHENNAI,KOCHI,27977,28577,29.8,17.12,13.65,7.72
2025,4,CHENNAI,KOCHI,38632,37792,26.08,11.93,11.63,6.9
2025,5,CHENNAI,KOCHI,41209,39897,41.38,15.43,13.71,7.21
2025,6,CHENNAI,KOCHI,29252,32465,33.92,20.54,14.52,7.08
2025,7,CHENNAI,KOCHI,28293,26170,46.77,21.95,14.93,7.83
2025,8,CHENNAI,KOCHI,29411,30024,67.66,24.23,13.79,7.49
2025,9,CHENNAI,KOCHI,29739,31239,52.42,25.54,12.41,6.67
2025,10,CHENNAI,KOCHI,28185,32761,53.67,39.1,14.09,6.41
2025,11,CHENNAI,KOCHI,34214,33446,47.77,35.27,12.39,6.32
2025,12,CHENNAI,KOCHI,33045,28232,48.87,25.23,13.45,6.6
2026,1,CHENNAI,KOCHI,34040,39656,47.09,32.46,13.51,9.09
2026,2,CHENNAI,KOCHI,27810,29432,48.92,23.07,12.73,8.84
2026,3,CHENNAI,KOCHI,26771,28744,50.19,36.63,14.53,8.78
2026,4,CHENNAI,KOCHI,24191,21567,49.97,20.39,16.29,7.91
2022,5,CHENNAI,KOLHAPUR,0,4,0,0,0,0
2019,5,CHENNAI,KOLKATA,46799,45928,570.81,361.79,28.19,3.38
2019,6,CHENNAI,KOLKATA,54347,55773,565.85,305.51,25.42,5.71
2019,7,CHENNAI,KOLKATA,56730,57303,626.06,215.93,25.67,4.62
2019,8,CHENNAI,KOLKATA,57959,56623,565.48,222.97,27.4,6.51
2019,9,CHENNAI,KOLKATA,61906,58732,416.81,246.27,25.82,5
2019,10,CHENNAI,KOLKATA,67643,62004,366.69,274.49,25.54,4.03
2019,11,CHENNAI,KOLKATA,61753,59383,250.71,295.88,31.32,3.52
2019,12,CHENNAI,KOLKATA,66032,61624,237.33,321.59,27.94,8.95
2020,1,CHENNAI,KOLKATA,63778,60992,221.89,306.96,31.51,8.05
2020,2,CHENNAI,KOLKATA,62423,56559,420.32,239.07,32.26,3.43
2020,3,CHENNAI,KOLKATA,49270,33803,550.52,167.82,0.37,0.36
2020,5,CHENNAI,KOLKATA,624,336,322.27,187.02,0.23,0
2020,6,CHENNAI,KOLKATA,19333,5780,453.02,211.43,16.87,2.67
2020,7,CHENNAI,KOLKATA,4175,1585,118.8,27.3,3.46,1.12
2020,8,CHENNAI,KOLKATA,0,2116,0,15.73,0,0
2020,9,CHENNAI,KOLKATA,11267,19499,123.61,124.22,13.65,3.6
2020,10,CHENNAI,KOLKATA,16583,23611,166.14,148.66,14.7,8.75
2020,11,CHENNAI,KOLKATA,17589,22982,172.39,167.41,11.29,7.32
2020,12,CHENNAI,KOLKATA,19687,24706,166.6,227.15,27.34,26.89
2021,1,CHENNAI,KOLKATA,21040,27057,164.04,229.6,13.93,7.31
2021,2,CHENNAI,KOLKATA,22499,28323,237.49,193.71,5.3,6.4
2021,3,CHENNAI,KOLKATA,27514,28424,349.87,156.29,7.05,7.27
2021,4,CHENNAI,KOLKATA,14845,13488,178.34,130.47,4.84,4.02
2021,6,CHENNAI,KOLKATA,6058,10722,109.78,146.55,3.33,13.86
2021,7,CHENNAI,KOLKATA,12779,16876,199.67,204.76,8.19,4.18
2021,8,CHENNAI,KOLKATA,17215,28700,298.72,213.32,9.69,4.66
2021,9,CHENNAI,KOLKATA,21236,26665,217.15,245.3,16.06,7.62
2021,10,CHENNAI,KOLKATA,29477,29465,192.94,237.77,17.17,5.73
2021,11,CHENNAI,KOLKATA,34723,33042,148.23,265.47,16.94,5.05
2021,12,CHENNAI,KOLKATA,45272,44424,198.54,356.4,19.7,4.5
2022,1,CHENNAI,KOLKATA,31171,25953,148.72,206.66,15.62,6.58
2022,2,CHENNAI,KOLKATA,29696,27883,304.32,181.27,13.28,5.22
2022,3,CHENNAI,KOLKATA,38687,38581,374.55,191.56,14.4,6.14
2022,4,CHENNAI,KOLKATA,47473,39681,420.04,212.22,8.93,4.71
2022,5,CHENNAI,KOLKATA,45043,47135,348.65,420.18,8.1,2.66
2022,6,CHENNAI,KOLKATA,41061,38948,350.79,366.78,7.07,2.88
2022,7,CHENNAI,KOLKATA,37647,35476,331.8,238.84,9.64,2.72
2022,8,CHENNAI,KOLKATA,34390,37249,239.85,240.86,14.27,5.54
2022,9,CHENNAI,KOLKATA,32680,31216,204.62,217.52,13.02,6.1
2022,10,CHENNAI,KOLKATA,35398,32361,125.77,174.36,8.35,3.46
2022,11,CHENNAI,KOLKATA,28968,29595,154.18,198.17,17.17,5.45
2022,12,CHENNAI,KOLKATA,32425,32224,150.2,218.72,15.9,6.43
2023,1,CHENNAI,KOLKATA,33725,34897,156.64,205.18,17.06,7.7
2023,2,CHENNAI,KOLKATA,30667,30396,409.08,178.98,15.88,6.61
2023,3,CHENNAI,KOLKATA,40325,38586,527,212.63,19.77,9.93
2023,4,CHENNAI,KOLKATA,37308,31405,365.9,168.54,20.15,9.36
2023,5,CHENNAI,KOLKATA,35790,37343,304.44,382.73,27.25,7.62
2023,6,CHENNAI,KOLKATA,34888,34029,272.2,218.69,20.77,10.08
2023,7,CHENNAI,KOLKATA,34106,37115,295.07,196.34,18.84,8.2
2023,8,CHENNAI,KOLKATA,38176,36820,204.39,214.46,20.43,8.07
2023,9,CHENNAI,KOLKATA,33501,32775,146.98,184.94,17.24,8.54
2023,10,CHENNAI,KOLKATA,35842,32524,172.73,173.36,16.73,6.22
2023,11,CHENNAI,KOLKATA,34782,32196,138.6,164.9,22.8,8.11
2023,12,CHENNAI,KOLKATA,35038,36064,161.27,187.24,29.1,12.37
2024,1,CHENNAI,KOLKATA,32088,32124,192.38,202.83,29.95,15.95
2024,2,CHENNAI,KOLKATA,32266,30847,318.74,172.77,18.37,15.86
2024,3,CHENNAI,KOLKATA,44472,37725,340.61,174.33,15.56,14.54
2024,4,CHENNAI,KOLKATA,46559,36085,357.76,161.78,14.25,14.07
2024,6,CHENNAI,KOLKATA,46624,46039,273.51,271.67,15.11,3.44
2024,7,CHENNAI,KOLKATA,41965,46331,258.07,206.26,17.82,6.67
2024,8,CHENNAI,KOLKATA,43546,43554,265.07,213.02,21.09,3.25
2024,9,CHENNAI,KOLKATA,49351,42430,244.14,197.44,13.69,7.7
2024,10,CHENNAI,KOLKATA,52942,46421,186.59,206.48,13.19,2.89
2024,11,CHENNAI,KOLKATA,40000,38960,178.75,198.58,20.3,8.66
2024,12,CHENNAI,KOLKATA,45382,43726,185.14,227.33,21.36,12.64
2025,1,CHENNAI,KOLKATA,44780,43590,192.72,230.2,19.9,12.75
2025,2,CHENNAI,KOLKATA,39340,38059,314.44,223.26,13.95,1.7
2025,3,CHENNAI,KOLKATA,42789,40161,373.07,202.74,13.33,4.01
2025,4,CHENNAI,KOLKATA,39906,38932,316.05,214.51,11.17,4.68
2025,5,CHENNAI,KOLKATA,33540,32476,246.28,396.59,12.65,8.9
2025,6,CHENNAI,KOLKATA,38893,41177,265.39,225.13,12.89,5.75
2025,7,CHENNAI,KOLKATA,39904,43006,299.49,198.65,15.7,3.23
2025,8,CHENNAI,KOLKATA,40682,40903,305.96,311.2,14.79,3.44
2025,9,CHENNAI,KOLKATA,40650,34014,204.53,267.62,16.6,4.51
2025,10,CHENNAI,KOLKATA,45739,42395,230.45,166.49,14.44,3.47
2025,11,CHENNAI,KOLKATA,52974,52000,313.15,280.26,10.48,4.76
2025,12,CHENNAI,KOLKATA,51775,50233,231.85,260.17,8.07,5.48
2026,1,CHENNAI,KOLKATA,50866,49140,245.6,261.27,9.84,4.08
2026,2,CHENNAI,KOLKATA,48222,45789,413.77,156.04,11.09,0.54
2026,3,CHENNAI,KOLKATA,54005,45610,504.35,170.64,8.74,1
2026,4,CHENNAI,KOLKATA,63974,44881,324.28,228.09,7.5,4.19
2019,5,CHENNAI,KOZHIKODE,5962,5692,5.73,4.99,0,0
2019,6,CHENNAI,KOZHIKODE,5404,5400,6.38,4.5,0,0
2019,7,CHENNAI,KOZHIKODE,4896,4300,3.15,1.17,0,0
2019,8,CHENNAI,KOZHIKODE,4226,3973,1.64,0.07,0,0
2019,9,CHENNAI,KOZHIKODE,3559,3377,0.91,0.03,0,0
2019,10,CHENNAI,KOZHIKODE,3230,3499,1.47,0.01,1.47,0
2019,11,CHENNAI,KOZHIKODE,3938,3792,1.55,0.01,3.23,0
2019,12,CHENNAI,KOZHIKODE,4328,4078,1.01,0.01,1.61,0
2020,1,CHENNAI,KOZHIKODE,4416,4339,1.53,0.04,1.66,0
2020,2,CHENNAI,KOZHIKODE,3976,3626,0.61,0.04,0.88,0
2020,3,CHENNAI,KOZHIKODE,2544,2455,0.33,0.01,0,0
2020,5,CHENNAI,KOZHIKODE,0,0,1.42,0,0,0
2020,6,CHENNAI,KOZHIKODE,0,0,0.58,0,0,0
2020,8,CHENNAI,KOZHIKODE,159,212,0.18,0.01,0.66,0
2020,9,CHENNAI,KOZHIKODE,882,539,0.23,0,1.45,0
2020,10,CHENNAI,KOZHIKODE,1066,706,0.4,0.23,3.18,0
2020,11,CHENNAI,KOZHIKODE,776,1379,0.1,0.01,2.85,0
2020,12,CHENNAI,KOZHIKODE,1299,1595,0.58,0.05,3.63,0
2021,1,CHENNAI,KOZHIKODE,1181,1803,1.7,0,3.91,0
2021,2,CHENNAI,KOZHIKODE,1064,1680,0.9,0,3.93,0
2021,3,CHENNAI,KOZHIKODE,1339,1664,6.56,0,2.23,0
2021,4,CHENNAI,KOZHIKODE,1919,1888,43.46,2.48,3.37,0
2021,6,CHENNAI,KOZHIKODE,149,517,0.03,0,0.05,0
2021,7,CHENNAI,KOZHIKODE,708,1102,0.56,0,0.22,0
2021,8,CHENNAI,KOZHIKODE,326,399,0.34,0,0,0
2021,9,CHENNAI,KOZHIKODE,299,207,0.15,0,0,0
2021,10,CHENNAI,KOZHIKODE,854,771,0.34,0,0.03,0
2021,11,CHENNAI,KOZHIKODE,1467,1716,0.59,0,0.1,0
2021,12,CHENNAI,KOZHIKODE,1940,1873,2.57,0,0.41,0
2022,1,CHENNAI,KOZHIKODE,1031,1316,0.52,0,0.43,0
2022,2,CHENNAI,KOZHIKODE,755,832,0.23,0,0.2,0
2022,3,CHENNAI,KOZHIKODE,1897,1946,0.57,0,0.39,0
2022,4,CHENNAI,KOZHIKODE,1935,2165,0.37,0,0.5,0
2022,5,CHENNAI,KOZHIKODE,2137,2218,0.67,0.01,0.42,0
2022,6,CHENNAI,KOZHIKODE,1690,1882,0.36,0,0.55,0
2022,7,CHENNAI,KOZHIKODE,1963,2019,0.44,0,0.4,0
2022,8,CHENNAI,KOZHIKODE,2067,1962,0.53,0,0.46,0
2022,9,CHENNAI,KOZHIKODE,1941,1846,0.63,0,0.48,0
2022,10,CHENNAI,KOZHIKODE,2159,2193,0.55,0,0.4,0
2022,11,CHENNAI,KOZHIKODE,2830,3066,0.73,0,0.51,0
2022,12,CHENNAI,KOZHIKODE,3881,3001,0.52,0,0.58,0
2023,1,CHENNAI,KOZHIKODE,3285,3652,0.45,0,0.28,0
2023,2,CHENNAI,KOZHIKODE,3282,3345,0.76,0,0.35,0
2023,3,CHENNAI,KOZHIKODE,3890,3887,0.67,0.06,0.35,0
2023,4,CHENNAI,KOZHIKODE,3914,4039,0.96,0,0.34,0
2023,5,CHENNAI,KOZHIKODE,4436,4275,0.73,0.1,0.3,0
2023,6,CHENNAI,KOZHIKODE,4088,3912,0.39,0,0.66,0
2023,7,CHENNAI,KOZHIKODE,2659,2523,0.15,0,0.54,0
2023,8,CHENNAI,KOZHIKODE,3292,3224,0.14,0,0.61,0
2023,9,CHENNAI,KOZHIKODE,3639,3672,0.39,0,0.68,0
2023,10,CHENNAI,KOZHIKODE,3360,3519,0.21,0,0.9,0
2023,11,CHENNAI,KOZHIKODE,3297,3235,0.31,0,0.98,0
2023,12,CHENNAI,KOZHIKODE,3577,3247,0.38,0.01,0.59,0
2024,1,CHENNAI,KOZHIKODE,3802,4143,0.63,0,0.74,0
2024,2,CHENNAI,KOZHIKODE,3592,3570,0.49,0,0.37,0
2024,3,CHENNAI,KOZHIKODE,3249,3634,0.37,0,0.38,0
2024,4,CHENNAI,KOZHIKODE,4058,3997,0.6,0,0.42,0
2024,6,CHENNAI,KOZHIKODE,3855,3861,0.42,0,0.41,0
2024,7,CHENNAI,KOZHIKODE,4382,3608,0.41,0.07,0.41,0
2024,8,CHENNAI,KOZHIKODE,3987,3640,0.69,0,1.29,0
2024,9,CHENNAI,KOZHIKODE,3847,3781,0.54,0.01,1.59,0
2024,10,CHENNAI,KOZHIKODE,3560,3483,0.71,0.01,1.82,0
2024,11,CHENNAI,KOZHIKODE,3560,3477,0.84,0.01,2.66,0
2024,12,CHENNAI,KOZHIKODE,4021,3670,0.37,0,2.27,0
2025,1,CHENNAI,KOZHIKODE,3940,4138,0.42,0,1.01,0
2025,2,CHENNAI,KOZHIKODE,3733,3655,0.18,0,1.01,0
2025,3,CHENNAI,KOZHIKODE,3626,3144,0.22,0.01,1.89,0
2025,4,CHENNAI,KOZHIKODE,5500,5678,0.37,0.01,1.32,0
2025,5,CHENNAI,KOZHIKODE,5861,5503,0.27,0.01,1.67,0
2025,6,CHENNAI,KOZHIKODE,4906,5208,0.36,0,1.22,0
2025,7,CHENNAI,KOZHIKODE,4081,3860,0.78,0.1,1.59,0
2025,8,CHENNAI,KOZHIKODE,3982,3994,0.14,0.07,1.11,0
2025,9,CHENNAI,KOZHIKODE,3549,3800,0.15,0.02,1.48,0
2025,10,CHENNAI,KOZHIKODE,3735,4261,0.43,0.02,1.01,0
2025,11,CHENNAI,KOZHIKODE,4213,3971,0.29,0.05,1.24,0
2025,12,CHENNAI,KOZHIKODE,4250,3854,0.18,0.01,1.94,0
2026,1,CHENNAI,KOZHIKODE,3894,5017,0.5,0.01,1.56,0
